"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Player/TestEnemy/NewEnemies/Octopussy/Mats/M_Cloack.M_Cloack","0","0","24","1","0.000000","0","0"
"/Game/Player/TestEnemy/NewEnemies/Crab/Mats/M_Shorts.M_Shorts","0","0","24","1","0.000000","0","0"
"/Game/Player/TestEnemy/NewEnemies/Crab/Mats/M_Shield.M_Shield","0","0","24","1","0.000000","0","0"
"/Game/Player/TestEnemy/NewEnemies/Crab/Mats/M_Eyes.M_Eyes","0","0","24","1","0.000000","0","0"
"/Game/Player/TestEnemy/NewEnemies/Crab/Mats/M_Boots.M_Boots","0","0","24","1","0.000000","0","0"
"/Game/Player/TestEnemy/NewEnemies/Crab/Mats/M_Body.M_Body","0","0","24","1","0.000000","0","0"
"/Game/Player/MainModel/Weapon/M_Base.M_Base","0","0","12","1","0.000000","0","0"
"/Game/Player/MainModel/Mats/M_Waist.M_Waist","0","0","24","1","0.000000","0","0"
"/Game/Player/MainModel/Mats/M_Top.M_Top","0","0","24","1","0.000000","0","0"
"/Game/Player/MainModel/Mats/M_Shorts.M_Shorts","0","0","24","1","0.000000","0","0"
"/Game/Player/MainModel/Mats/M_Parts.M_Parts","0","0","24","1","0.000000","0","0"
"/Game/Player/MainModel/Mats/M_Knee.M_Knee","0","0","24","1","0.000000","0","0"
"/Game/Player/MainModel/Mats/M_Head.M_Head","0","0","24","1","0.000000","0","0"
"/Game/Player/MainModel/Mats/M_Hat.M_Hat","0","0","24","1","0.000000","0","0"
"/Game/Player/MainModel/Mats/M_Hair.M_Hair","0","0","24","1","0.000000","0","0"
"/Game/Player/MainModel/Mats/M_Body.M_Body","0","0","24","1","0.000000","0","0"
"/Game/Player/RageM.RageM","0","0","40","1","0.000000","0","0"
"/Game/Developers/betri/Prototypes/scene/StaticMeshes/map_1lambert5SG.map_1lambert5SG","0","0","12","1","0.000000","0","0"
"/Game/Developers/betri/Prototypes/map_1blinn6SG_004.map_1blinn6SG_004","0","0","29","1","0.000000","0","0"
"/Game/Developers/betri/Prototypes/map_1blinn6SG_002.map_1blinn6SG_002","0","0","29","1","0.000000","0","0"
"/Game/Developers/betri/Prototypes/map_1object_001.map_1object_001","0","0","21","1","0.000000","0","0"
"/Game/Developers/betri/Models/map_1object.map_1object","0","0","21","1","0.000000","0","0"
"/Game/Player/MainModel/Weapon/Material_005.Material_005","0","0","12","1","0.000000","0","0"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","0","14","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","1005","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","0","123","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","129","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","29","1","0.000000","0","0"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","0","0","98","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","25","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","31","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","2","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","0","0","5","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","2","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","0","0","11","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","0","11","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","0","14","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","0","24","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","0","54","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","0","33","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/LayerVisMaterial.LayerVisMaterial","0","0","2","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/ColorMaskBrushMaterial.ColorMaskBrushMaterial","0","0","5","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/LandscapeDirtyMaterial.LandscapeDirtyMaterial","0","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","0","33","1","0.000000","0","0"
"/Game/Player/TestEnemy/NewEnemies/Octopussy/Mats/M_EyesEtc.M_EyesEtc","0","0","24","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultRIbbonMaterial.DefaultRibbonMaterial","0","0","35","1","0.000000","0","0"
"/Game/Player/MainModel/Mats/M_Belts.M_Belts","0","0","24","1","0.000000","0","0"
"/Game/Player/MainModel/Mats/M_Beads.M_Beads","0","0","24","1","0.000000","0","0"
"/Game/Developers/betri/Materials/Smola.Smola","0","0","12","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","0","0","45","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","5","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","0","0","12","1","0.000000","0","0"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","0","0","63","1","0.000000","0","0"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","0","0","98","1","0.000000","0","0"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","0","0","63","1","0.000000","0","0"
"/CameraCalibrationCore/Materials/M_DefaultOddSquare.M_DefaultOddSquare","0","0","4","1","0.000000","0","0"
"/CameraCalibrationCore/Materials/M_DefaultEvenSquare.M_DefaultEvenSquare","0","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","0","37","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","0","0","5","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","0","12","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","0","24","1","0.000000","0","0"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","0","0","27","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","0","0","2","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","0","0","7","1","0.000000","0","0"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.DataflowTwoSidedVertexMaterial","0","0","16","1","0.000000","0","0"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.SculptMaterial","0","0","16","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","0","0","5","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","0","0","5","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","0","6","1","0.000000","0","0"
"/Game/Developers/betri/Prototypes/M_Proto.M_Proto","49","0","194","3","0.000000","0","410"
"/InterchangeAssets/gltf/M_ClearCoat.M_ClearCoat","49","0","322","6","0.000000","0","0"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","49","0","306","6","0.000000","0","0"
"/InterchangeAssets/gltf/M_Default.M_Default","49","0","322","6","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","49","0","51","1","0.000000","0","51"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","49","0","104","2","0.000000","0","0"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","49","0","272","6","0.000000","0","0"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","0","306","6","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","0","108","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","90","6","0.000000","0","10"
"/Engine/EditorLandscapeResources/LandscapeLayerUsageMaterial.LandscapeLayerUsageMaterial","49","0","7","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","0","76","1","0.000000","0","0"
"/Game/Developers/betri/Materials/M_splash.M_splash","49","0","72","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/MaskBrushMaterial.MaskBrushMaterial","49","0","10","1","0.000000","0","10"
"/Game/Developers/betri/Models/map_1blinn6SG_001.map_1blinn6SG_001","49","0","115","1","0.000000","0","0"
"/Game/Developers/betri/Models/map_1blinn6SG.map_1blinn6SG","49","0","115","1","0.000000","0","0"
"/Game/Developers/betri/Models/leave_bush_00_mat.leave_bush_00_mat","49","0","115","1","0.000000","0","0"
"/Game/Developers/betri/Models/leave_bush_01_mat.leave_bush_01_mat","49","0","115","1","0.000000","0","0"
"/Game/Player/TestEnemy/NewEnemies/Crab/Mats/M_Joints.M_Joints","49","0","30","1","0.000000","0","0"
"/Game/Player/Attack.Attack","49","0","46","1","0.000000","0","0"
"/Game/Player/Tank_M.Tank_M","49","0","46","1","0.000000","0","0"
"/Game/Player/TestEnemy/NewEnemies/Crab/Mats/M_Arm2.M_Arm2","49","0","30","1","0.000000","0","0"
"/Game/Player/TestEnemy/NewEnemies/Crab/Mats/M_Arm.M_Arm","49","0","30","1","0.000000","0","0"
"/Game/Player/TestEnemy/NewEnemies/Tadpole/Materials/M_Eyes.M_Eyes","49","0","30","1","0.000000","0","0"
"/Game/Player/TestEnemy/NewEnemies/Tadpole/Materials/M_Body3.M_Body3","49","0","30","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","68","2","0.000000","0","0"
"/Engine/EditorLandscapeResources/SelectBrushMaterial.SelectBrushMaterial","49","0","20","2","0.000000","0","0"
"/Game/Player/TestEnemy/NewEnemies/Octopussy/Mats/concha.concha","49","0","30","1","0.000000","0","0"
"/Game/Player/TestEnemy/NewEnemies/Tadpole/Materials/M_Lip.M_Lip","49","0","30","1","0.000000","0","0"
"/Game/Player/TestEnemy/NewEnemies/Tadpole/Materials/M_Body2.M_Body2","49","0","30","1","0.000000","0","0"
"/Game/Player/TestEnemy/NewEnemies/Tadpole/Materials/M_Body.M_Body","49","0","30","1","0.000000","0","0"
"/Game/Player/TestEnemy/NewEnemies/Octopussy/Mats/M_Tentacles.M_Tentacles","49","0","30","1","0.000000","0","0"
"/Game/Player/TestEnemy/NewEnemies/Octopussy/Mats/M_Skirt.M_Skirt","49","0","30","1","0.000000","0","0"
"/Game/Player/TestEnemy/NewEnemies/Octopussy/Mats/M_Legs.M_Legs","49","0","30","1","0.000000","0","0"
"/Game/Player/TestEnemy/NewEnemies/Octopussy/Mats/M_Cloack.M_Cloack","49","0","30","1","0.000000","0","0"
"/Game/Player/TestEnemy/NewEnemies/Crab/Mats/M_Shorts.M_Shorts","49","0","30","1","0.000000","0","0"
"/Game/Player/TestEnemy/NewEnemies/Crab/Mats/M_Shield.M_Shield","49","0","30","1","0.000000","0","0"
"/Game/Player/TestEnemy/NewEnemies/Crab/Mats/M_Eyes.M_Eyes","49","0","30","1","0.000000","0","0"
"/Game/Player/TestEnemy/NewEnemies/Crab/Mats/M_Boots.M_Boots","49","0","30","1","0.000000","0","0"
"/Game/Player/TestEnemy/NewEnemies/Crab/Mats/M_Body.M_Body","49","0","30","1","0.000000","0","0"
"/Game/Player/MainModel/Weapon/M_Base.M_Base","49","0","30","1","0.000000","0","0"
"/Game/Player/MainModel/Mats/M_Waist.M_Waist","49","0","30","1","0.000000","0","0"
"/Game/Player/MainModel/Mats/M_Top.M_Top","49","0","30","1","0.000000","0","0"
"/Game/Player/MainModel/Mats/M_Shorts.M_Shorts","49","0","30","1","0.000000","0","0"
"/Game/Player/MainModel/Mats/M_Parts.M_Parts","49","0","30","1","0.000000","0","0"
"/Game/Player/MainModel/Mats/M_Knee.M_Knee","49","0","30","1","0.000000","0","0"
"/Game/Player/MainModel/Mats/M_Head.M_Head","49","0","30","1","0.000000","0","0"
"/Game/Player/MainModel/Mats/M_Hat.M_Hat","49","0","30","1","0.000000","0","0"
"/Game/Player/MainModel/Mats/M_Hair.M_Hair","49","0","30","1","0.000000","0","0"
"/Game/Player/MainModel/Mats/M_Body.M_Body","49","0","30","1","0.000000","0","0"
"/Game/Player/RageM.RageM","49","0","46","1","0.000000","0","0"
"/Game/Developers/betri/Prototypes/scene/StaticMeshes/map_1lambert5SG.map_1lambert5SG","49","0","30","1","0.000000","0","0"
"/Game/Developers/betri/Prototypes/map_1blinn6SG_004.map_1blinn6SG_004","49","0","90","1","0.000000","0","0"
"/Game/Developers/betri/Prototypes/map_1blinn6SG_002.map_1blinn6SG_002","49","0","90","1","0.000000","0","0"
"/Game/Developers/betri/Prototypes/map_1object_001.map_1object_001","49","0","51","1","0.000000","0","0"
"/Game/Developers/betri/Models/map_1object.map_1object","49","0","51","1","0.000000","0","0"
"/Game/Player/MainModel/Weapon/Material_005.Material_005","49","0","30","1","0.000000","0","0"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","49","0","22","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","0","2263","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","0","159","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","0","134","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","0","38","1","0.000000","0","0"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","49","0","117","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","0","66","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","0","32","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","0","7","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","0","6","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","0","7","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","49","0","16","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","0","16","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","0","21","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","0","36","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","0","91","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","0","63","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/LayerVisMaterial.LayerVisMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/ColorMaskBrushMaterial.ColorMaskBrushMaterial","49","0","10","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/LandscapeDirtyMaterial.LandscapeDirtyMaterial","49","0","10","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","0","63","1","0.000000","0","0"
"/Game/Player/TestEnemy/NewEnemies/Octopussy/Mats/M_EyesEtc.M_EyesEtc","49","0","30","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultRIbbonMaterial.DefaultRibbonMaterial","49","0","46","1","0.000000","0","0"
"/Game/Player/MainModel/Mats/M_Belts.M_Belts","49","0","30","1","0.000000","0","0"
"/Game/Player/MainModel/Mats/M_Beads.M_Beads","49","0","30","1","0.000000","0","0"
"/Game/Developers/betri/Materials/Smola.Smola","49","0","30","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","56","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","0","6","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","0","24","1","0.000000","0","0"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","49","0","75","1","0.000000","0","0"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","49","0","117","1","0.000000","0","0"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","49","0","75","1","0.000000","0","0"
"/CameraCalibrationCore/Materials/M_DefaultOddSquare.M_DefaultOddSquare","49","0","9","1","0.000000","0","0"
"/CameraCalibrationCore/Materials/M_DefaultEvenSquare.M_DefaultEvenSquare","49","0","9","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","0","78","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","49","0","10","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","0","18","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","0","34","1","0.000000","0","0"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","0","35","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","0","12","1","0.000000","0","0"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.DataflowTwoSidedVertexMaterial","49","0","22","1","0.000000","0","0"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.SculptMaterial","49","0","22","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","0","11","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","0","10","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","0","10","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","0","11","1","0.000000","0","0"
